bank_txn_id,value_date,narration,debit,credit,running_balance,utr_number
uci_bank_497888,2010-02-14,UCI ONLINE RETAIL UCI-497888,0.0,130.5,1423612.91,setl_497888
uci_bank_497889,2010-02-14,UCI ONLINE RETAIL UCI-497889,0.0,345.21,1423958.12,setl_497889
uci_bank_497891,2010-02-14,UCI ONLINE RETAIL UCI-497891,0.0,336.27,1424294.39,setl_497891
uci_bank_497892,2010-02-14,UCI ONLINE RETAIL UCI-497892,0.0,174.49,1424468.88,setl_497892
uci_bank_497890,2010-02-14,UCI ONLINE RETAIL UCI-497890,0.0,174.95,1424643.83,setl_497890
uci_bank_497893,2010-02-14,UCI ONLINE RETAIL UCI-497893,0.0,148.9,1424792.73,setl_497893
uci_bank_497894,2010-02-14,UCI ONLINE RETAIL UCI-497894,0.0,762.69,1425555.42,setl_497894
uci_bank_497895,2010-02-14,UCI ONLINE RETAIL UCI-497895,0.0,237.6,1425793.02,setl_497895
uci_bank_497896,2010-02-14,UCI ONLINE RETAIL UCI-497896,0.0,261.6,1426054.62,setl_497896
uci_bank_497897,2010-02-14,UCI ONLINE RETAIL UCI-497897,0.0,545.9,1426600.52,setl_497897
uci_bank_497898,2010-02-14,UCI ONLINE RETAIL UCI-497898,0.0,218.53,1426819.05,setl_497898
uci_bank_497899,2010-02-14,UCI ONLINE RETAIL UCI-497899,0.0,237.42,1427056.47,setl_497899
uci_bank_497901,2010-02-14,UCI ONLINE RETAIL UCI-497901,0.0,293.59,1427350.06,setl_497901
uci_bank_497902,2010-02-14,UCI ONLINE RETAIL UCI-497902,0.0,252.0,1427602.06,setl_497902
uci_bank_497903,2010-02-14,UCI ONLINE RETAIL UCI-497903,0.0,214.38,1427816.44,setl_497903
uci_bank_497905,2010-02-14,UCI ONLINE RETAIL UCI-497905,0.0,568.3,1428384.74,setl_497905
uci_bank_497906,2010-02-14,UCI ONLINE RETAIL UCI-497906,0.0,881.86,1429266.6,setl_497906
uci_bank_497907,2010-02-14,UCI ONLINE RETAIL UCI-497907,0.0,394.25,1429660.85,setl_497907
uci_bank_497908,2010-02-14,UCI ONLINE RETAIL UCI-497908,0.0,1.55,1429662.4,setl_497908
uci_bank_497909,2010-02-14,UCI ONLINE RETAIL UCI-497909,0.0,464.57,1430126.97,setl_497909
uci_bank_497910,2010-02-14,UCI ONLINE RETAIL UCI-497910,0.0,404.66,1430531.63,setl_497910
uci_bank_497911,2010-02-14,UCI ONLINE RETAIL UCI-497911,0.0,212.9,1430744.53,setl_497911
uci_bank_497912,2010-02-14,UCI ONLINE RETAIL UCI-497912,0.0,699.93,1431444.46,setl_497912
uci_bank_497913,2010-02-14,UCI ONLINE RETAIL UCI-497913,0.0,1585.18,1433029.64,setl_497913
uci_bank_497914,2010-02-14,UCI ONLINE RETAIL UCI-497914,0.0,174.8,1433204.44,setl_497914
uci_bank_497915,2010-02-14,UCI ONLINE RETAIL UCI-497915,0.0,133.0,1433337.44,setl_497915
uci_bank_497916,2010-02-14,UCI ONLINE RETAIL UCI-497916,0.0,866.99,1434204.43,setl_497916
uci_bank_497917,2010-02-14,UCI ONLINE RETAIL UCI-497917,0.0,511.69,1434716.12,setl_497917
uci_bank_497918,2010-02-14,UCI ONLINE RETAIL UCI-497918,0.0,343.3,1435059.42,setl_497918
uci_bank_497919,2010-02-14,UCI ONLINE RETAIL UCI-497919,0.0,341.23,1435400.65,setl_497919
uci_bank_497920,2010-02-14,UCI ONLINE RETAIL UCI-497920,0.0,272.96,1435673.61,setl_497920
uci_bank_497921,2010-02-14,UCI ONLINE RETAIL UCI-497921,0.0,770.93,1436444.54,setl_497921
uci_bank_497922,2010-02-14,UCI ONLINE RETAIL UCI-497922,0.0,352.5,1436797.04,setl_497922
uci_bank_497923,2010-02-14,UCI ONLINE RETAIL UCI-497923,0.0,304.38,1437101.42,setl_497923
uci_bank_497925,2010-02-14,UCI ONLINE RETAIL UCI-497925,0.0,107.62,1437209.04,setl_497925
uci_bank_497926,2010-02-15,UCI ONLINE RETAIL UCI-497926,0.0,762.48,1437971.52,setl_497926
uci_bank_497928,2010-02-15,UCI ONLINE RETAIL UCI-497928,0.0,102.3,1438073.82,setl_497928
uci_bank_497929,2010-02-15,UCI ONLINE RETAIL UCI-497929,0.0,356.65,1438430.47,setl_497929
uci_bank_497931,2010-02-15,UCI ONLINE RETAIL UCI-497931,0.0,1709.0,1440139.47,setl_497931
uci_bank_497932,2010-02-15,UCI ONLINE RETAIL UCI-497932,0.0,712.39,1440851.86,setl_497932
uci_bank_497933,2010-02-15,UCI ONLINE RETAIL UCI-497933,0.0,526.08,1441377.94,setl_497933
uci_bank_497934,2010-02-15,UCI ONLINE RETAIL UCI-497934,0.0,129.05,1441506.99,setl_497934
uci_bank_497935,2010-02-15,UCI ONLINE RETAIL UCI-497935,0.0,1486.06,1442993.05,setl_497935
uci_bank_497936,2010-02-15,UCI ONLINE RETAIL UCI-497936,0.0,45.0,1443038.05,setl_497936
uci_bank_497937,2010-02-15,UCI ONLINE RETAIL UCI-497937,0.0,2805.0,1445843.05,setl_497937
uci_bank_497939,2010-02-15,UCI ONLINE RETAIL UCI-497939,0.0,348.38,1446191.43,setl_497939
uci_bank_497941,2010-02-15,UCI ONLINE RETAIL UCI-497941,0.0,897.0,1447088.43,setl_497941
uci_bank_497942,2010-02-15,UCI ONLINE RETAIL UCI-497942,0.0,128.28,1447216.71,setl_497942
uci_bank_497943,2010-02-15,UCI ONLINE RETAIL UCI-497943,0.0,1381.95,1448598.66,setl_497943
uci_bank_497944,2010-02-15,UCI ONLINE RETAIL UCI-497944,0.0,339.84,1448938.5,setl_497944
uci_bank_497946,2010-02-15,UCI ONLINE RETAIL UCI-497946,0.0,16973.1,1465911.6,setl_497946
uci_bank_497947,2010-02-15,UCI ONLINE RETAIL UCI-497947,0.0,1508.65,1467420.25,setl_497947
uci_bank_497948,2010-02-15,UCI ONLINE RETAIL UCI-497948,0.0,1009.94,1468430.19,setl_497948
uci_bank_497949,2010-02-15,UCI ONLINE RETAIL UCI-497949,0.0,1331.22,1469761.41,setl_497949
uci_bank_497950,2010-02-15,UCI ONLINE RETAIL UCI-497950,0.0,89.7,1469851.11,setl_497950
uci_bank_497952,2010-02-15,UCI ONLINE RETAIL UCI-497952,0.0,1508.65,1471359.76,setl_497952
uci_bank_497953,2010-02-15,UCI ONLINE RETAIL UCI-497953,0.0,51.43,1471411.19,setl_497953
uci_bank_497954,2010-02-15,UCI ONLINE RETAIL UCI-497954,0.0,340.97,1471752.16,setl_497954
uci_bank_497955,2010-02-15,UCI ONLINE RETAIL UCI-497955,0.0,1212.5,1472964.66,setl_497955
uci_bank_497956,2010-02-15,UCI ONLINE RETAIL UCI-497956,0.0,231.68,1473196.34,setl_497956
uci_bank_497957,2010-02-15,UCI ONLINE RETAIL UCI-497957,0.0,59.4,1473255.74,setl_497957
uci_bank_497958,2010-02-15,UCI ONLINE RETAIL UCI-497958,0.0,1100.72,1474356.46,setl_497958
uci_bank_497959,2010-02-15,UCI ONLINE RETAIL UCI-497959,0.0,171.6,1474528.06,setl_497959
uci_bank_497963,2010-02-15,UCI ONLINE RETAIL UCI-497963,0.0,255.42,1474783.48,setl_497963
uci_bank_497966,2010-02-15,UCI ONLINE RETAIL UCI-497966,0.0,47.4,1474830.88,setl_497966
uci_bank_497969,2010-02-15,UCI ONLINE RETAIL UCI-497969,0.0,47.4,1474878.28,setl_497969
uci_bank_497983,2010-02-15,UCI ONLINE RETAIL UCI-497983,0.0,517.12,1475395.4,setl_497983
uci_bank_498012,2010-02-15,UCI ONLINE RETAIL UCI-498012,0.0,541.8,1475937.2,setl_498012
uci_bank_498013,2010-02-15,UCI ONLINE RETAIL UCI-498013,0.0,171.79,1476108.99,setl_498013
uci_bank_498014,2010-02-15,UCI ONLINE RETAIL UCI-498014,0.0,442.8,1476551.79,setl_498014
uci_bank_498015,2010-02-15,UCI ONLINE RETAIL UCI-498015,0.0,517.57,1477069.36,setl_498015
uci_bank_498018,2010-02-15,UCI ONLINE RETAIL UCI-498018,0.0,239.14,1477308.5,setl_498018
uci_bank_498019,2010-02-15,UCI ONLINE RETAIL UCI-498019,0.0,1482.95,1478791.45,setl_498019
uci_bank_498020,2010-02-15,UCI ONLINE RETAIL UCI-498020,0.0,62.7,1478854.15,setl_498020
uci_bank_498021,2010-02-15,UCI ONLINE RETAIL UCI-498021,0.0,129.34,1478983.49,setl_498021
uci_bank_498022,2010-02-15,UCI ONLINE RETAIL UCI-498022,0.0,63.5,1479046.99,setl_498022
uci_bank_498025,2010-02-15,UCI ONLINE RETAIL UCI-498025,0.0,181.24,1479228.23,setl_498025
uci_bank_498026,2010-02-15,UCI ONLINE RETAIL UCI-498026,0.0,591.37,1479819.6,setl_498026
uci_bank_498027,2010-02-16,UCI ONLINE RETAIL UCI-498027,0.0,623.93,1480443.53,setl_498027
uci_bank_498028,2010-02-16,UCI ONLINE RETAIL UCI-498028,0.0,108.2,1480551.73,setl_498028
uci_bank_498029,2010-02-16,UCI ONLINE RETAIL UCI-498029,0.0,59.92,1480611.65,setl_498029
uci_bank_498035,2010-02-16,UCI ONLINE RETAIL UCI-498035,0.0,1083.01,1481694.66,setl_498035
uci_bank_498037,2010-02-16,UCI ONLINE RETAIL UCI-498037,0.0,404.76,1482099.42,setl_498037
uci_bank_498041,2010-02-16,UCI ONLINE RETAIL UCI-498041,0.0,211.94,1482311.36,setl_498041
uci_bank_498042,2010-02-16,UCI ONLINE RETAIL UCI-498042,0.0,169.69,1482481.05,setl_498042
uci_bank_498043,2010-02-16,UCI ONLINE RETAIL UCI-498043,0.0,178.43,1482659.48,setl_498043
uci_bank_498044,2010-02-16,UCI ONLINE RETAIL UCI-498044,0.0,342.4,1483001.88,setl_498044
uci_bank_498045,2010-02-16,UCI ONLINE RETAIL UCI-498045,0.0,931.72,1483933.6,setl_498045
uci_bank_498046,2010-02-16,UCI ONLINE RETAIL UCI-498046,0.0,186.1,1484119.7,setl_498046
uci_bank_498047,2010-02-16,UCI ONLINE RETAIL UCI-498047,0.0,962.99,1485082.69,setl_498047
uci_bank_498048,2010-02-16,UCI ONLINE RETAIL UCI-498048,0.0,194.3,1485276.99,setl_498048
uci_bank_498049,2010-02-16,UCI ONLINE RETAIL UCI-498049,0.0,1384.02,1486661.01,setl_498049
uci_bank_498052,2010-02-16,UCI ONLINE RETAIL UCI-498052,0.0,1677.42,1488338.43,setl_498052
uci_bank_498053,2010-02-16,UCI ONLINE RETAIL UCI-498053,0.0,159.68,1488498.11,setl_498053
uci_bank_498054,2010-02-16,UCI ONLINE RETAIL UCI-498054,0.0,68.6,1488566.71,setl_498054
uci_bank_498055,2010-02-16,UCI ONLINE RETAIL UCI-498055,0.0,434.6,1489001.31,setl_498055
uci_bank_498060,2010-02-16,UCI ONLINE RETAIL UCI-498060,0.0,204.36,1489205.67,setl_498060
uci_bank_498070,2010-02-16,UCI ONLINE RETAIL UCI-498070,0.0,207.15,1489412.82,setl_498070
uci_bank_498078,2010-02-16,UCI ONLINE RETAIL UCI-498078,0.0,345.99,1489758.81,setl_498078
uci_bank_498089,2010-02-16,UCI ONLINE RETAIL UCI-498089,0.0,393.14,1490151.95,setl_498089
uci_bank_498090,2010-02-16,UCI ONLINE RETAIL UCI-498090,0.0,48.8,1490200.75,setl_498090
uci_bank_498091,2010-02-16,UCI ONLINE RETAIL UCI-498091,0.0,745.47,1490946.22,setl_498091
uci_bank_498093,2010-02-16,UCI ONLINE RETAIL UCI-498093,0.0,393.24,1491339.46,setl_498093
uci_bank_498094,2010-02-16,UCI ONLINE RETAIL UCI-498094,0.0,197.7,1491537.16,setl_498094
uci_bank_498095,2010-02-16,UCI ONLINE RETAIL UCI-498095,0.0,553.28,1492090.44,setl_498095
uci_bank_498096,2010-02-16,UCI ONLINE RETAIL UCI-498096,0.0,340.35,1492430.79,setl_498096
uci_bank_498097,2010-02-16,UCI ONLINE RETAIL UCI-498097,0.0,774.6,1493205.39,setl_498097
uci_bank_498098,2010-02-16,UCI ONLINE RETAIL UCI-498098,0.0,171.25,1493376.64,setl_498098
uci_bank_498099,2010-02-16,UCI ONLINE RETAIL UCI-498099,0.0,196.6,1493573.24,setl_498099
uci_bank_498100,2010-02-16,UCI ONLINE RETAIL UCI-498100,0.0,215.5,1493788.74,setl_498100
uci_bank_498101,2010-02-16,UCI ONLINE RETAIL UCI-498101,0.0,413.67,1494202.41,setl_498101
uci_bank_498102,2010-02-16,UCI ONLINE RETAIL UCI-498102,0.0,242.52,1494444.93,setl_498102
uci_bank_498103,2010-02-16,UCI ONLINE RETAIL UCI-498103,0.0,310.98,1494755.91,setl_498103
uci_bank_498104,2010-02-16,UCI ONLINE RETAIL UCI-498104,0.0,927.27,1495683.18,setl_498104
uci_bank_498105,2010-02-16,UCI ONLINE RETAIL UCI-498105,0.0,1348.08,1497031.26,setl_498105
uci_bank_498106,2010-02-16,UCI ONLINE RETAIL UCI-498106,0.0,164.09,1497195.35,setl_498106
uci_bank_498107,2010-02-16,UCI ONLINE RETAIL UCI-498107,0.0,525.0,1497720.35,setl_498107
uci_bank_498108,2010-02-16,UCI ONLINE RETAIL UCI-498108,0.0,179.68,1497900.03,setl_498108
uci_bank_498110,2010-02-16,UCI ONLINE RETAIL UCI-498110,0.0,3.75,1497903.78,setl_498110
uci_bank_498112,2010-02-16,UCI ONLINE RETAIL UCI-498112,0.0,469.51,1498373.29,setl_498112
uci_bank_498114,2010-02-16,UCI ONLINE RETAIL UCI-498114,0.0,3019.35,1501392.64,setl_498114
uci_bank_498116,2010-02-16,UCI ONLINE RETAIL UCI-498116,0.0,366.0,1501758.64,setl_498116
uci_bank_498118,2010-02-16,UCI ONLINE RETAIL UCI-498118,0.0,394.42,1502153.06,setl_498118
uci_bank_498119,2010-02-16,UCI ONLINE RETAIL UCI-498119,0.0,356.5,1502509.56,setl_498119
uci_bank_498120,2010-02-16,UCI ONLINE RETAIL UCI-498120,0.0,400.8,1502910.36,setl_498120
uci_bank_498121,2010-02-16,UCI ONLINE RETAIL UCI-498121,0.0,199.7,1503110.06,setl_498121
uci_bank_498123,2010-02-16,UCI ONLINE RETAIL UCI-498123,0.0,276.44,1503386.5,setl_498123
uci_bank_498124,2010-02-16,UCI ONLINE RETAIL UCI-498124,0.0,357.39,1503743.89,setl_498124
uci_bank_498125,2010-02-16,UCI ONLINE RETAIL UCI-498125,0.0,190.95,1503934.84,setl_498125
uci_bank_498126,2010-02-16,UCI ONLINE RETAIL UCI-498126,0.0,79.32,1504014.16,setl_498126
uci_bank_498127,2010-02-16,UCI ONLINE RETAIL UCI-498127,0.0,93.87,1504108.03,setl_498127
uci_bank_498128,2010-02-16,UCI ONLINE RETAIL UCI-498128,0.0,139.35,1504247.38,setl_498128
uci_bank_498130,2010-02-16,UCI ONLINE RETAIL UCI-498130,0.0,177.88,1504425.26,setl_498130
uci_bank_498131,2010-02-16,UCI ONLINE RETAIL UCI-498131,0.0,313.55,1504738.81,setl_498131
uci_bank_498132,2010-02-16,UCI ONLINE RETAIL UCI-498132,0.0,354.7,1505093.51,setl_498132
uci_bank_498135,2010-02-16,UCI ONLINE RETAIL UCI-498135,0.0,454.35,1505547.86,setl_498135
uci_bank_498136,2010-02-17,UCI ONLINE RETAIL UCI-498136,0.0,194.74,1505742.6,setl_498136
uci_bank_498138,2010-02-17,UCI ONLINE RETAIL UCI-498138,0.0,470.9,1506213.5,setl_498138
uci_bank_498137,2010-02-17,UCI ONLINE RETAIL UCI-498137,0.0,107.7,1506321.2,setl_498137
uci_bank_498139,2010-02-17,UCI ONLINE RETAIL UCI-498139,0.0,672.1,1506993.3,setl_498139
uci_bank_498141,2010-02-17,UCI ONLINE RETAIL UCI-498141,0.0,421.03,1507414.33,setl_498141
uci_bank_498142,2010-02-17,UCI ONLINE RETAIL UCI-498142,0.0,306.48,1507720.81,setl_498142
uci_bank_498143,2010-02-17,UCI ONLINE RETAIL UCI-498143,0.0,596.48,1508317.29,setl_498143
uci_bank_498145,2010-02-17,UCI ONLINE RETAIL UCI-498145,0.0,543.1,1508860.39,setl_498145
uci_bank_498149,2010-02-17,UCI ONLINE RETAIL UCI-498149,0.0,427.0,1509287.39,setl_498149
uci_bank_498152,2010-02-17,UCI ONLINE RETAIL UCI-498152,0.0,2836.8,1512124.19,setl_498152
uci_bank_498153,2010-02-17,UCI ONLINE RETAIL UCI-498153,0.0,147.64,1512271.83,setl_498153
uci_bank_498154,2010-02-17,UCI ONLINE RETAIL UCI-498154,0.0,334.84,1512606.67,setl_498154
uci_bank_498155,2010-02-17,UCI ONLINE RETAIL UCI-498155,0.0,100.5,1512707.17,setl_498155
uci_bank_498156,2010-02-17,UCI ONLINE RETAIL UCI-498156,0.0,164.35,1512871.52,setl_498156
uci_bank_498157,2010-02-17,UCI ONLINE RETAIL UCI-498157,0.0,366.42,1513237.94,setl_498157
uci_bank_498158,2010-02-17,UCI ONLINE RETAIL UCI-498158,0.0,514.89,1513752.83,setl_498158
uci_bank_498159,2010-02-17,UCI ONLINE RETAIL UCI-498159,0.0,253.6,1514006.43,setl_498159
uci_bank_498160,2010-02-17,UCI ONLINE RETAIL UCI-498160,0.0,146.54,1514152.97,setl_498160
uci_bank_498161,2010-02-17,UCI ONLINE RETAIL UCI-498161,0.0,3157.06,1517310.03,setl_498161
uci_bank_498162,2010-02-17,UCI ONLINE RETAIL UCI-498162,0.0,223.2,1517533.23,setl_498162
uci_bank_498163,2010-02-17,UCI ONLINE RETAIL UCI-498163,0.0,2947.1,1520480.33,setl_498163
uci_bank_498164,2010-02-17,UCI ONLINE RETAIL UCI-498164,0.0,468.0,1520948.33,setl_498164
uci_bank_498205,2010-02-17,UCI ONLINE RETAIL UCI-498205,0.0,307.89,1521256.22,setl_498205
uci_bank_498213,2010-02-17,UCI ONLINE RETAIL UCI-498213,0.0,968.78,1522225.0,setl_498213
uci_bank_498216,2010-02-17,UCI ONLINE RETAIL UCI-498216,0.0,170.2,1522395.2,setl_498216
uci_bank_498217,2010-02-17,UCI ONLINE RETAIL UCI-498217,0.0,521.96,1522917.16,setl_498217
uci_bank_498221,2010-02-17,UCI ONLINE RETAIL UCI-498221,0.0,241.96,1523159.12,setl_498221
uci_bank_498222,2010-02-17,UCI ONLINE RETAIL UCI-498222,0.0,194.63,1523353.75,setl_498222
uci_bank_498223,2010-02-17,UCI ONLINE RETAIL UCI-498223,0.0,206.83,1523560.58,setl_498223
uci_bank_498224,2010-02-17,UCI ONLINE RETAIL UCI-498224,0.0,121.55,1523682.13,setl_498224
uci_bank_498236,2010-02-17,UCI ONLINE RETAIL UCI-498236,0.0,377.8,1524059.93,setl_498236
uci_bank_498238,2010-02-17,UCI ONLINE RETAIL UCI-498238,0.0,425.62,1524485.55,setl_498238
uci_bank_498240,2010-02-17,UCI ONLINE RETAIL UCI-498240,0.0,549.5,1525035.05,setl_498240
uci_bank_498249,2010-02-17,UCI ONLINE RETAIL UCI-498249,0.0,2329.48,1527364.53,setl_498249
uci_bank_498254,2010-02-17,UCI ONLINE RETAIL UCI-498254,0.0,80.96,1527445.49,setl_498254
uci_bank_498256,2010-02-17,UCI ONLINE RETAIL UCI-498256,0.0,366.83,1527812.32,setl_498256
uci_bank_498261,2010-02-17,UCI ONLINE RETAIL UCI-498261,0.0,869.82,1528682.14,setl_498261
uci_bank_498260,2010-02-17,UCI ONLINE RETAIL UCI-498260,0.0,528.05,1529210.19,setl_498260
uci_bank_498269,2010-02-17,UCI ONLINE RETAIL UCI-498269,0.0,15.0,1529225.19,setl_498269
uci_bank_498270,2010-02-17,UCI ONLINE RETAIL UCI-498270,0.0,301.92,1529527.11,setl_498270
uci_bank_498276,2010-02-17,UCI ONLINE RETAIL UCI-498276,0.0,398.1,1529925.21,setl_498276
uci_bank_498281,2010-02-17,UCI ONLINE RETAIL UCI-498281,0.0,408.5,1530333.71,setl_498281
uci_bank_498283,2010-02-17,UCI ONLINE RETAIL UCI-498283,0.0,595.0,1530928.71,setl_498283
uci_bank_498284,2010-02-17,UCI ONLINE RETAIL UCI-498284,0.0,365.9,1531294.61,setl_498284
uci_bank_498288,2010-02-17,UCI ONLINE RETAIL UCI-498288,0.0,201.42,1531496.03,setl_498288
uci_bank_498290,2010-02-17,UCI ONLINE RETAIL UCI-498290,0.0,610.56,1532106.59,setl_498290
uci_bank_498291,2010-02-18,UCI ONLINE RETAIL UCI-498291,0.0,118.2,1532224.79,setl_498291
uci_bank_498292,2010-02-18,UCI ONLINE RETAIL UCI-498292,0.0,51.0,1532275.79,setl_498292
uci_bank_498294,2010-02-18,UCI ONLINE RETAIL UCI-498294,0.0,301.79,1532577.58,setl_498294
uci_bank_498300,2010-02-18,UCI ONLINE RETAIL UCI-498300,0.0,303.98,1532881.56,setl_498300
uci_bank_498301,2010-02-18,UCI ONLINE RETAIL UCI-498301,0.0,673.12,1533554.68,setl_498301
uci_bank_498303,2010-02-18,UCI ONLINE RETAIL UCI-498303,0.0,19.5,1533574.18,setl_498303
uci_bank_498305,2010-02-18,UCI ONLINE RETAIL UCI-498305,0.0,240.75,1533814.93,setl_498305
uci_bank_498307,2010-02-18,UCI ONLINE RETAIL UCI-498307,0.0,59.7,1533874.63,setl_498307
uci_bank_498325,2010-02-18,UCI ONLINE RETAIL UCI-498325,0.0,532.41,1534407.04,setl_498325
uci_bank_498326,2010-02-18,UCI ONLINE RETAIL UCI-498326,0.0,91.4,1534498.44,setl_498326
uci_bank_498328,2010-02-18,UCI ONLINE RETAIL UCI-498328,0.0,275.04,1534773.48,setl_498328
uci_bank_498336,2010-02-18,UCI ONLINE RETAIL UCI-498336,0.0,169.55,1534943.03,setl_498336
uci_bank_498338,2010-02-18,UCI ONLINE RETAIL UCI-498338,0.0,448.01,1535391.04,setl_498338
uci_bank_498340,2010-02-18,UCI ONLINE RETAIL UCI-498340,0.0,443.52,1535834.56,setl_498340
uci_bank_498341,2010-02-18,UCI ONLINE RETAIL UCI-498341,0.0,1.25,1535835.81,setl_498341
uci_bank_498343,2010-02-18,UCI ONLINE RETAIL UCI-498343,0.0,210.07,1536045.88,setl_498343
uci_bank_498345,2010-02-18,UCI ONLINE RETAIL UCI-498345,0.0,293.45,1536339.33,setl_498345
uci_bank_498346,2010-02-18,UCI ONLINE RETAIL UCI-498346,0.0,312.96,1536652.29,setl_498346
uci_bank_498347,2010-02-18,UCI ONLINE RETAIL UCI-498347,0.0,131.42,1536783.71,setl_498347
uci_bank_498348,2010-02-18,UCI ONLINE RETAIL UCI-498348,0.0,371.4,1537155.11,setl_498348
uci_bank_498349,2010-02-18,UCI ONLINE RETAIL UCI-498349,0.0,533.36,1537688.47,setl_498349
uci_bank_498350,2010-02-18,UCI ONLINE RETAIL UCI-498350,0.0,299.52,1537987.99,setl_498350
uci_bank_498351,2010-02-18,UCI ONLINE RETAIL UCI-498351,0.0,164.7,1538152.69,setl_498351
uci_bank_498352,2010-02-18,UCI ONLINE RETAIL UCI-498352,0.0,158.32,1538311.01,setl_498352
uci_bank_498353,2010-02-18,UCI ONLINE RETAIL UCI-498353,0.0,443.06,1538754.07,setl_498353
uci_bank_498354,2010-02-18,UCI ONLINE RETAIL UCI-498354,0.0,230.51,1538984.58,setl_498354
uci_bank_498355,2010-02-18,UCI ONLINE RETAIL UCI-498355,0.0,129.11,1539113.69,setl_498355
uci_bank_498357,2010-02-18,UCI ONLINE RETAIL UCI-498357,0.0,166.13,1539279.82,setl_498357
uci_bank_498359,2010-02-18,UCI ONLINE RETAIL UCI-498359,0.0,454.4,1539734.22,setl_498359
uci_bank_498360,2010-02-18,UCI ONLINE RETAIL UCI-498360,0.0,175.27,1539909.49,setl_498360
uci_bank_498361,2010-02-18,UCI ONLINE RETAIL UCI-498361,0.0,326.55,1540236.04,setl_498361
uci_bank_498362,2010-02-18,UCI ONLINE RETAIL UCI-498362,0.0,1910.96,1542147.0,setl_498362
uci_bank_498363,2010-02-18,UCI ONLINE RETAIL UCI-498363,0.0,304.0,1542451.0,setl_498363
uci_bank_498364,2010-02-18,UCI ONLINE RETAIL UCI-498364,0.0,319.88,1542770.88,setl_498364
uci_bank_498365,2010-02-18,UCI ONLINE RETAIL UCI-498365,0.0,383.55,1543154.43,setl_498365
uci_bank_498366,2010-02-18,UCI ONLINE RETAIL UCI-498366,0.0,301.31,1543455.74,setl_498366
uci_bank_498378,2010-02-18,UCI ONLINE RETAIL UCI-498378,0.0,485.67,1543941.41,setl_498378
uci_bank_498379,2010-02-18,UCI ONLINE RETAIL UCI-498379,0.0,941.57,1544882.98,setl_498379
uci_bank_498380,2010-02-18,UCI ONLINE RETAIL UCI-498380,0.0,21.0,1544903.98,setl_498380
uci_bank_498381,2010-02-18,UCI ONLINE RETAIL UCI-498381,0.0,18.05,1544922.03,setl_498381
uci_bank_498383,2010-02-18,UCI ONLINE RETAIL UCI-498383,0.0,37.5,1544959.53,setl_498383
uci_bank_498389,2010-02-18,UCI ONLINE RETAIL UCI-498389,0.0,354.17,1545313.7,setl_498389
uci_bank_498395,2010-02-18,UCI ONLINE RETAIL UCI-498395,0.0,9695.16,1555008.86,setl_498395
uci_bank_498396,2010-02-18,UCI ONLINE RETAIL UCI-498396,0.0,1474.1,1556482.96,setl_498396
uci_bank_498397,2010-02-18,UCI ONLINE RETAIL UCI-498397,0.0,307.21,1556790.17,setl_498397
uci_bank_498398,2010-02-18,UCI ONLINE RETAIL UCI-498398,0.0,3788.34,1560578.51,setl_498398
uci_bank_498399,2010-02-18,UCI ONLINE RETAIL UCI-498399,0.0,170.68,1560749.19,setl_498399
uci_bank_498400,2010-02-18,UCI ONLINE RETAIL UCI-498400,0.0,136.93,1560886.12,setl_498400
uci_bank_498401,2010-02-18,UCI ONLINE RETAIL UCI-498401,0.0,311.21,1561197.33,setl_498401
uci_bank_498403,2010-02-18,UCI ONLINE RETAIL UCI-498403,0.0,246.22,1561443.55,setl_498403
uci_bank_498416,2010-02-18,UCI ONLINE RETAIL UCI-498416,0.0,307.3,1561750.85,setl_498416
uci_bank_498418,2010-02-18,UCI ONLINE RETAIL UCI-498418,0.0,360.38,1562111.23,setl_498418
uci_bank_498421,2010-02-18,UCI ONLINE RETAIL UCI-498421,0.0,163.55,1562274.78,setl_498421
uci_bank_498429,2010-02-18,UCI ONLINE RETAIL UCI-498429,0.0,387.51,1562662.29,setl_498429
uci_bank_498430,2010-02-18,UCI ONLINE RETAIL UCI-498430,0.0,378.46,1563040.75,setl_498430
uci_bank_498431,2010-02-18,UCI ONLINE RETAIL UCI-498431,0.0,1038.09,1564078.84,setl_498431
uci_bank_498432,2010-02-18,UCI ONLINE RETAIL UCI-498432,0.0,102.2,1564181.04,setl_498432
uci_bank_498433,2010-02-18,UCI ONLINE RETAIL UCI-498433,0.0,838.15,1565019.19,setl_498433
uci_bank_498434,2010-02-18,UCI ONLINE RETAIL UCI-498434,0.0,2160.72,1567179.91,setl_498434
uci_bank_498435,2010-02-18,UCI ONLINE RETAIL UCI-498435,0.0,266.39,1567446.3,setl_498435
uci_bank_498436,2010-02-18,UCI ONLINE RETAIL UCI-498436,0.0,50.58,1567496.88,setl_498436
uci_bank_498437,2010-02-18,UCI ONLINE RETAIL UCI-498437,0.0,408.0,1567904.88,setl_498437
uci_bank_498438,2010-02-19,UCI ONLINE RETAIL UCI-498438,0.0,162.18,1568067.06,setl_498438
uci_bank_498439,2010-02-19,UCI ONLINE RETAIL UCI-498439,0.0,276.65,1568343.71,setl_498439
uci_bank_498440,2010-02-19,UCI ONLINE RETAIL UCI-498440,0.0,6412.0,1574755.71,setl_498440
uci_bank_498442,2010-02-19,UCI ONLINE RETAIL UCI-498442,0.0,266.21,1575021.92,setl_498442
